Société "Date de création OMS" "Numéro de commande" "Version" "Statut "
01 "2020-11-26 09:16:02" C01/PTW412B 2020-11-26-09.05.07.040000 400
01 "2020-11-26 09:16:02" C01/QCJ226C 2020-11-26-09.05.07.621000 400
01 "2020-11-26 09:16:02" C01/QDH816A 2020-11-26-09.05.07.844000 400
01 "2020-11-26 09:16:03" C01/QEN484A 2020-11-26-09.05.08.373000 400
01 "2020-11-26 09:16:03" C01/QFF349 2020-11-26-09.05.08.835000 400
01 "2020-11-26 09:16:03" C01/QFF445 2020-11-26-09.05.09.165000 1100
01 "2020-11-26 09:16:03" C01/QFF452 2020-11-26-09.05.09.297000 400
01 "2020-11-26 09:16:04" C01/QFF470 2020-11-26-09.05.09.719000 1100
01 "2020-11-26 09:16:04" C01/QFF476 2020-11-26-09.05.09.973000 1100
01 "2020-11-26 09:16:04" C01/QFF492 2020-11-26-09.05.10.123000 400
01 "2020-11-26 09:16:04" C01/QFF492B 2020-11-26-09.05.10.267000 400
01 "2020-11-26 09:21:02" C01/QFF522 2020-11-26-09.08.27.057000 1100
01 "2020-11-26 09:21:02" C01/QFF528 2020-11-26-09.08.27.386000 400
01 "2020-11-26 09:21:02" C01/QFF528B 2020-11-26-09.08.27.508000 400
01 "2020-11-26 09:21:02" C01/QFF542 2020-11-26-09.08.27.752000 1100
01 "2020-11-26 09:21:02" C01/QFF557 2020-11-26-09.08.28.046000 400
01 "2020-11-26 09:21:02" C01/QFF580 2020-11-26-09.08.28.484000 4000
01 "2020-11-26 09:26:01" C01/QBX886C 2020-11-26-09.15.01.320000 400
01 "2020-11-26 09:26:01" C01/QEP303 2020-11-26-09.15.01.994000 900
01 "2020-11-26 09:26:01" C01/QFE342 2020-11-26-09.15.02.386000 400
01 "2020-11-26 09:26:01" C01/QFF533 2020-11-26-09.15.02.506000 900
01 "2020-11-26 09:26:01" C01/QFF587A 2020-11-26-09.11.44.299000 400
01 "2020-11-26 09:26:01" C01/QFF605 2020-11-26-09.11.44.476000 1100
01 "2020-11-26 09:26:02" C01/QFF645 2020-11-26-09.15.02.808000 1100
01 "2020-11-26 09:26:02" C01/QFF667 2020-11-26-09.15.03.423000 1100
01 "2020-11-26 09:26:02" C01/QFF689 2020-11-26-09.15.04.177000 1100
01 "2020-11-26 09:31:01" C01/QFE342A 2020-11-26-09.18.20.579000 400
01 "2020-11-26 09:31:02" C01/QFF698 2020-11-26-09.18.21.173000 1100
01 "2020-11-26 09:31:02" C01/QFF698B 2020-11-26-09.18.21.360000 400
01 "2020-11-26 09:31:02" C01/QFF702 2020-11-26-09.18.21.822000 1100
01 "2020-11-26 09:31:02" C01/QFF731 2020-11-26-09.18.22.851000 1100
01 "2020-11-26 09:31:03" C01/QFF740 2020-11-26-09.18.23.499000 400
01 "2020-11-26 09:36:03" C01/QFF820 2020-11-26-09.21.41.141000 1100
01 "2020-11-26 09:36:03" C01/QFF822 2020-11-26-09.21.41.363000 1100
01 "2020-11-26 09:36:03" C01/QFF828 2020-11-26-09.24.57.300000 1100
01 "2020-11-26 09:36:03" C01/QFF846 2020-11-26-09.24.57.496000 400
01 "2020-11-26 03:45:01" C01/QAA501B 2020-11-26-03.32.16.278000 900
01 "2020-11-26 03:45:01" C01/QAT819E 2020-11-26-03.32.16.789000 400
01 "2020-11-26 03:45:01" C01/QBJ160B 2020-11-26-03.32.17.038000 1100
01 "2020-11-26 03:45:02" C01/QBW531E 2020-11-26-03.32.17.444000 1100
01 "2020-11-26 03:45:02" C01/QCL277E 2020-11-26-03.32.17.586000 400
01 "2020-11-26 03:45:02" C01/QEK865B 2020-11-26-03.32.18.283000 900
01 "2020-11-26 03:45:02" C01/QES062A 2020-11-26-03.32.18.411000 1100
01 "2020-11-26 03:45:02" C01/QET313A 2020-11-26-03.32.18.553000 900
01 "2020-11-26 03:45:03" C01/QEW877B 2020-11-26-03.32.18.814000 400
01 "2020-11-26 03:45:03" C01/QFA716 2020-11-26-03.32.19.063000 400
01 "2020-11-26 03:45:03" C01/QFC460 2020-11-26-03.32.19.291000 1100
01 "2020-11-26 04:05:00" C01/QFD604 2020-11-26-03.55.05.324000 1100
01 "2020-11-26 04:05:00" C01/QFD613 2020-11-26-03.55.05.545000 1100
01 "2020-11-26 04:05:01" C01/QFD615 2020-11-26-03.55.05.691000 1100
01 "2020-11-26 04:05:01" C01/QFD619A 2020-11-26-03.55.05.929000 400
01 "2020-11-26 04:05:01" C01/QFD635 2020-11-26-03.55.06.873000 1100
01 "2020-11-26 04:05:01" C01/QFD637 2020-11-26-03.55.07.176000 1100
01 "2020-11-26 04:05:02" C01/QFD639A 2020-11-26-03.55.07.423000 400
01 "2020-11-26 04:05:02" C01/QFD642 2020-11-26-03.55.07.603000 1100
01 "2020-11-26 06:41:00" C01/QFD668 2020-11-26-06.31.11.399000 1100
01 "2020-11-26 06:44:00" C01/QFD669A 2020-11-26-06.34.26.635000 400
01 "2020-11-26 06:54:00" C01/QFD673 2020-11-26-06.40.57.258000 1100
01 "2020-11-26 06:54:00" C01/QFD675 2020-11-26-06.47.27.638000 400
01 "2020-11-26 07:16:00" C01/QFD679 2020-11-26-06.57.12.959000 1100
01 "2020-11-26 07:16:01" C01/QFD686 2020-11-26-07.00.28.300000 1100
01 "2020-11-26 07:16:01" C01/QFD693 2020-11-26-07.03.43.532000 1100
01 "2020-11-26 07:29:00" C01/QFD723 2020-11-26-07.16.44.993000 1100
01 "2020-11-26 07:36:00" C01/QFD742C 2020-11-26-07.23.18.267000 1100
01 "2020-11-26 07:41:00" C01/QFB199A 2020-11-26-07.29.51.784000 400
01 "2020-11-26 07:51:00" C01/QFD794 2020-11-26-07.39.38.178000 1100
01 "2020-11-26 07:51:01" C01/QFD796A 2020-11-26-07.39.38.287000 400
01 "2020-11-26 07:51:01" C01/QFD810 2020-11-26-07.39.38.535000 1100
01 "2020-11-26 07:51:01" C01/QFD845 2020-11-26-07.42.54.309000 1100
01 "2020-11-26 07:56:00" C01/QFD861 2020-11-26-07.46.09.538000 1100
01 "2020-11-26 07:56:00" C01/QFD863 2020-11-26-07.46.09.779000 1100
01 "2020-11-26 08:01:00" C01/QFD902 2020-11-26-07.49.25.121000 1100
01 "2020-11-26 08:01:00" C01/QFD915 2020-11-26-07.49.25.287000 1100
01 "2020-11-26 08:01:01" C01/QFD937 2020-11-26-07.52.41.014000 1100
01 "2020-11-26 08:01:01" C01/QFD948 2020-11-26-07.52.41.183000 400
01 "2020-11-26 08:01:01" C01/QFD948B 2020-11-26-07.52.41.296000 400
01 "2020-11-26 08:01:01" C01/QFD957 2020-11-26-07.52.41.447000 400
01 "2020-11-26 08:11:00" C01/NVD546 2020-11-26-07.59.13.264000 400
01 "2020-11-26 08:11:00" C01/QFD973 2020-11-26-07.55.57.192000 1100
01 "2020-11-26 08:11:00" C01/QFD988 2020-11-26-07.55.57.420000 1100
01 "2020-11-26 08:11:01" C01/QFD995 2020-11-26-07.55.57.869000 400
01 "2020-11-26 08:11:01" C01/QFE002 2020-11-26-07.55.58.032000 1100
01 "2020-11-26 08:11:01" C01/QFE046 2020-11-26-07.59.14.104000 1100
01 "2020-11-26 08:21:00" C01/QFE158 2020-11-26-08.05.45.767000 1100
01 "2020-11-26 08:21:00" C01/QDX186C 2020-11-26-08.09.01.211000 400
01 "2020-11-26 08:21:01" C01/QFE226 2020-11-26-08.09.01.711000 1100
01 "2020-11-26 08:21:01" C01/QFE255 2020-11-26-08.12.18.545000 1100
01 "2020-11-26 08:21:01" C01/QFE277A 2020-11-26-08.12.19.340000 400
01 "2020-11-26 08:21:01" C01/QFE277C 2020-11-26-08.12.19.421000 400
01 "2020-11-26 08:26:00" C01/QFE330 2020-11-26-08.15.37.148000 1100
01 "2020-11-26 08:26:01" C01/QFE356 2020-11-26-08.15.37.875000 400
01 "2020-11-26 08:26:01" C01/QFE375B 2020-11-26-08.15.38.359000 400
01 "2020-11-26 08:31:03" C01/QFE421 2020-11-26-08.18.56.681000 1100
01 "2020-11-26 08:31:03" C01/QFE422A 2020-11-26-08.18.56.880000 400
01 "2020-11-26 08:31:03" C01/QFE424A 2020-11-26-08.18.57.049000 400
01 "2020-11-26 08:36:01" C01/QFE476 2020-11-26-08.22.14.305000 1100
01 "2020-11-26 08:36:01" C01/QFE483 2020-11-26-08.22.15.190000 1100
01 "2020-11-26 08:36:01" C01/QFE483B 2020-11-26-08.22.15.333000 400
01 "2020-11-26 08:36:01" C01/QFE485B 2020-11-26-08.22.15.519000 400
01 "2020-11-26 08:36:01" C01/QCJ874B 2020-11-26-08.28.49.527000 400
01 "2020-11-26 08:36:01" C01/QDL512A 2020-11-26-08.28.49.873000 400
01 "2020-11-26 08:36:02" C01/QFE528 2020-11-26-08.25.33.119000 1100
01 "2020-11-26 08:36:02" C01/QFE528B 2020-11-26-08.25.33.293000 400
01 "2020-11-26 08:36:02" C01/QFE528D 2020-11-26-08.25.33.388000 400
01 "2020-11-26 08:36:02" C01/QFE580 2020-11-26-08.28.50.457000 1100
01 "2020-11-26 08:36:02" C01/QFE593 2020-11-26-08.28.50.757000 1100
01 "2020-11-26 08:36:03" C01/QFE609 2020-11-26-08.28.50.990000 1100
01 "2020-11-26 08:36:03" C01/QFE613A 2020-11-26-08.28.51.274000 1100
01 "2020-11-26 08:36:03" C01/QFE632 2020-11-26-08.28.51.573000 1100
01 "2020-11-26 08:41:01" C01/PJG540G 2020-11-26-08.32.07.010000 1100
01 "2020-11-26 08:41:01" C01/PTR291F 2020-11-26-08.32.07.123000 400
01 "2020-11-26 08:41:01" C01/PVK839G 2020-11-26-08.32.07.254000 400
01 "2020-11-26 08:41:01" C01/PWQ887A 2020-11-26-08.32.07.365000 1100
01 "2020-11-26 08:41:01" C01/PZA223D 2020-11-26-08.32.07.594000 900
01 "2020-11-26 08:41:01" C01/QBD594D 2020-11-26-08.32.07.747000 1100
01 "2020-11-26 08:41:02" C01/QBY076B 2020-11-26-08.32.07.900000 1100
01 "2020-11-26 08:41:02" C01/QCW707B 2020-11-26-08.32.07.971000 900
01 "2020-11-26 08:41:02" C01/QEP142A 2020-11-26-08.32.08.322000 1100
01 "2020-11-26 08:41:02" C01/QEV531A 2020-11-26-08.32.08.465000 1100
01 "2020-11-26 08:41:02" C01/QEX104A 2020-11-26-08.32.08.537000 1100
01 "2020-11-26 08:41:03" C01/QFE742 2020-11-26-08.32.09.027000 400
01 "2020-11-26 08:41:03" C01/QFE748 2020-11-26-08.32.09.279000 1100
01 "2020-11-26 08:41:03" C01/QFE766 2020-11-26-08.32.09.466000 1100
01 "2020-11-26 08:41:03" C01/QFE775 2020-11-26-08.32.09.600000 1100
01 "2020-11-26 08:46:01" C01/QFE795 2020-11-26-08.35.26.100000 1100
01 "2020-11-26 08:46:01" C01/QFE800 2020-11-26-08.35.26.442000 1100
01 "2020-11-26 08:51:01" C01/GBF560A 2020-11-26-08.38.42.705000 4000
01 "2020-11-26 08:51:01" C01/JDA240D 2020-11-26-08.38.42.826000 400
01 "2020-11-26 08:51:01" C01/PNC358 2020-11-26-08.38.43.073000 400
01 "2020-11-26 08:51:02" C01/QFE888 2020-11-26-08.38.45.660000 400
01 "2020-11-26 08:56:00" C01/MEB374 2020-11-26-08.45.17.916000 400
01 "2020-11-26 08:56:01" C01/NZM045 2020-11-26-08.45.18.197000 400
01 "2020-11-26 08:56:01" C01/PYF666 2020-11-26-08.42.01.276000 1100
01 "2020-11-26 08:56:01" C01/QFE956 2020-11-26-08.42.01.896000 1100
01 "2020-11-26 08:56:01" C01/QFE967 2020-11-26-08.42.02.106000 1100
01 "2020-11-26 08:56:01" C01/QFE978 2020-11-26-08.42.02.299000 1100
01 "2020-11-26 08:56:02" C01/QFE998 2020-11-26-08.45.19.541000 1100
01 "2020-11-26 08:56:02" C01/QFE998B 2020-11-26-08.45.19.706000 400
01 "2020-11-26 08:56:02" C01/QFF045 2020-11-26-08.45.20.116000 400
01 "2020-11-26 08:56:02" C01/QFF050 2020-11-26-08.45.20.271000 400
01 "2020-11-26 08:56:02" C01/QFF069 2020-11-26-08.45.20.485000 1100
01 "2020-11-26 08:56:03" C01/QEP518 2020-11-26-08.48.37.698000 400
01 "2020-11-26 08:56:03" C01/QFF080A 2020-11-26-08.48.38.498000 400
01 "2020-11-26 08:56:03" C01/QFF080C 2020-11-26-08.48.38.587000 400
01 "2020-11-26 08:56:04" C01/QFF092 2020-11-26-08.48.38.837000 400
01 "2020-11-26 08:56:04" C01/QFF100 2020-11-26-08.48.39.100000 1100
01 "2020-11-26 08:56:04" C01/QFF106 2020-11-26-08.48.39.305000 1100
01 "2020-11-26 08:56:04" C01/QFF146 2020-11-26-08.48.39.775000 1100
01 "2020-11-26 08:56:04" C01/QFF148 2020-11-26-08.48.39.962000 1100
01 "2020-11-26 09:01:00" C01/QCZ785 2020-11-26-08.51.55.768000 400
01 "2020-11-26 09:01:01" C01/QFF153 2020-11-26-08.51.56.069000 1100
01 "2020-11-26 09:01:01" C01/QFF155 2020-11-26-08.51.56.272000 1100
01 "2020-11-26 09:01:01" C01/QFF159A 2020-11-26-08.51.56.440000 400
01 "2020-11-26 09:01:02" C01/QFF217A 2020-11-26-08.51.57.739000 400
01 "2020-11-26 09:11:02" C01/QFF232 2020-11-26-08.55.13.739000 1100
01 "2020-11-26 09:11:02" C01/QFF250A 2020-11-26-08.55.14.269000 1100
01 "2020-11-26 09:11:02" C01/QFF282A 2020-11-26-08.55.14.774000 1100
01 "2020-11-26 09:16:01" C01/QFF157 2020-11-26-09.01.49.494000 400
01 "2020-11-26 09:16:01" C01/QFF211A 2020-11-26-08.58.31.717000 400
01 "2020-11-26 09:16:01" C01/QFF281 2020-11-26-09.01.49.586000 400
01 "2020-11-26 09:16:01" C01/QFF348 2020-11-26-08.58.32.122000 1100
01 "2020-11-26 09:16:01" C01/QFF380 2020-11-26-09.01.49.635000 1100
01 "2020-11-26 09:16:01" C01/QFF381A 2020-11-26-09.01.49.733000 400
01 "2020-11-26 09:16:01" C01/QFF384 2020-11-26-09.01.49.975000 1100
01 "2020-11-26 09:16:02" C01/QFF386 2020-11-26-09.01.50.399000 1100
01 "2020-11-26 09:16:02" C01/QFF404 2020-11-26-09.01.50.637000 1100
01 "2020-11-26 09:16:02" C01/QFF422 2020-11-26-09.01.51.249000 1100
01 "2020-11-26 09:16:03" C01/QFE540A 2020-11-26-09.05.08.520000 400
01 "2020-11-26 09:16:03" C01/QFF440A 2020-11-26-09.05.09.016000 400
01 "2020-11-26 09:16:03" C01/QFF452B 2020-11-26-09.05.09.435000 400
01 "2020-11-26 09:16:04" C01/QFF508A 2020-11-26-09.05.10.427000 400
01 "2020-11-26 09:21:01" C01/QEW951 2020-11-26-09.08.26.696000 900
01 "2020-11-26 09:21:02" C01/QFF547 2020-11-26-09.08.27.927000 1100
01 "2020-11-26 09:21:02" C01/QFF557B 2020-11-26-09.08.28.160000 400
01 "2020-11-26 09:21:02" C01/QFF567 2020-11-26-09.08.28.350000 1100
01 "2020-11-26 09:26:01" C01/QFF608 2020-11-26-09.11.44.698000 400
01 "2020-11-26 09:26:01" C01/QFF615 2020-11-26-09.11.44.989000 1100
01 "2020-11-26 09:26:02" C01/QFF660 2020-11-26-09.15.03.061000 400
01 "2020-11-26 09:26:02" C01/QFF682 2020-11-26-09.15.03.777000 1100
01 "2020-11-26 09:30:01" C01/QFF655 2020-11-26-09.15.03.003000 400
01 "2020-11-26 09:31:01" C01/PWD358A 2020-11-26-09.18.20.363000 1100
01 "2020-11-26 09:31:02" C01/QFF669H 2020-11-26-09.18.20.809000 400
01 "2020-11-26 09:31:02" C01/QFF707 2020-11-26-09.18.22.038000 400
01 "2020-11-26 09:31:02" C01/QFF723 2020-11-26-09.18.22.624000 900
01 "2020-11-26 09:31:03" C01/QFF736 2020-11-26-09.18.23.127000 1100
01 "2020-11-26 09:36:01" C01/QEQ374 2020-11-26-09.24.57.124000 400
01 "2020-11-26 09:36:01" C01/QFF758 2020-11-26-09.21.39.346000 1100
01 "2020-11-26 09:36:02" C01/QFF772 2020-11-26-09.21.39.757000 1100
01 "2020-11-26 09:36:02" C01/QFF787 2020-11-26-09.21.39.882000 400
01 "2020-11-26 09:36:02" C01/QFF789 2020-11-26-09.21.40.131000 1100
01 "2020-11-26 09:36:02" C01/QFF792 2020-11-26-09.21.40.440000 1100
01 "2020-11-26 09:36:02" C01/QFF800A 2020-11-26-09.21.40.698000 400
01 "2020-11-26 09:36:02" C01/QFF812 2020-11-26-09.24.57.227000 900
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
01 "2020-11-26 09:36:04" C01/QFF889 2020-11-26-09.24.57.666000 400
01 "2020-11-26 09:36:04" C01/QFF892 2020-11-26-09.24.57.806000 1100
01 "2020-11-26 09:36:04" C01/QFF917 2020-11-26-09.28.14.808000 1100
01 "2020-11-26 09:36:04" C01/QFF935 2020-11-26-09.28.15.104000 3000
01 "2020-11-26 09:36:05" C01/QFF962 2020-11-26-09.28.15.461000 400
01 "2020-11-26 09:40:00" C01/QFF931 2020-11-26-09.28.15.038000 900
01 "2020-11-26 09:41:00" C01/PYK812 2020-11-26-09.31.31.360000 400
01 "2020-11-26 09:41:00" C01/QEZ206E 2020-11-26-09.31.31.679000 400
01 "2020-11-26 09:41:01" C01/QFF982 2020-11-26-09.31.32.257000 1100
01 "2020-11-26 09:41:01" C01/QFG006 2020-11-26-09.31.32.478000 1100
01 "2020-11-26 09:41:01" C01/QFG024 2020-11-26-09.31.32.643000 1100
01 "2020-11-26 09:46:01" C01/QAB784B 2020-11-26-09.38.06.688000 400
01 "2020-11-26 09:46:01" C01/QDH088A 2020-11-26-09.34.48.612000 400
01 "2020-11-26 09:46:01" C01/QDR919 2020-11-26-09.34.48.808000 400
01 "2020-11-26 09:46:01" C01/QDU523 2020-11-26-09.34.49.033000 400
01 "2020-11-26 09:46:01" C01/QEB237E 2020-11-26-09.34.49.129000 400
01 "2020-11-26 09:46:02" C01/QFG046 2020-11-26-09.34.49.954000 400
01 "2020-11-26 09:46:02" C01/QFG068 2020-11-26-09.34.50.499000 1100
01 "2020-11-26 09:46:02" C01/QFG103 2020-11-26-09.38.07.393000 1100
01 "2020-11-26 09:51:00" C01/QFG145 2020-11-26-09.41.26.502000 1100
01 "2020-11-26 09:51:01" C01/PSR546 2020-11-26-09.44.42.782000 400
01 "2020-11-26 09:51:01" C01/QDU514 2020-11-26-09.44.43.834000 400
01 "2020-11-26 09:51:01" C01/QET310 2020-11-26-09.44.44.067000 400
01 "2020-11-26 09:51:01" C01/QFG215 2020-11-26-09.44.44.493000 1100
01 "2020-11-26 09:51:01" C01/QFG220 2020-11-26-09.44.44.644000 400
01 "2020-11-26 09:51:01" C01/QFG235 2020-11-26-09.44.44.851000 400
01 "2020-11-26 09:51:02" C01/QFG251 2020-11-26-09.44.46.012000 1100
01 "2020-11-26 10:01:00" C01/QFG237 2020-11-26-09.48.02.078000 400
01 "2020-11-26 10:01:00" C01/QFG239 2020-11-26-09.48.02.199000 400
01 "2020-11-26 10:01:01" C01/QFG286 2020-11-26-09.48.02.296000 400
01 "2020-11-26 10:01:01" C01/QFG288A 2020-11-26-09.48.02.507000 400
01 "2020-11-26 10:01:01" C01/QFG291 2020-11-26-09.48.02.729000 400
01 "2020-11-26 10:01:01" C01/QFG297 2020-11-26-09.48.02.890000 1100
01 "2020-11-26 10:01:01" C01/QFG312 2020-11-26-09.48.03.186000 400
01 "2020-11-26 10:06:01" C01/PZH290 2020-11-26-09.54.36.487000 400
01 "2020-11-26 10:06:01" C01/PZH624 2020-11-26-09.51.19.165000 400
01 "2020-11-26 10:06:01" C01/QDK504 2020-11-26-09.54.36.718000 400
01 "2020-11-26 10:06:02" C01/QDX935 2020-11-26-09.54.37.035000 400
01 "2020-11-26 10:06:02" C01/QEK228 2020-11-26-09.54.37.190000 400
01 "2020-11-26 10:06:03" C01/QFG345 2020-11-26-09.51.20.529000 1100
01 "2020-11-26 10:06:03" C01/QFG368A 2020-11-26-09.51.20.574000 400
01 "2020-11-26 10:06:04" C01/QFG392 2020-11-26-09.54.38.340000 1100
01 "2020-11-26 10:06:04" C01/QFG407 2020-11-26-09.54.38.504000 1100
01 "2020-11-26 10:06:04" C01/QFG432 2020-11-26-09.54.38.670000 1100
01 "2020-11-26 10:11:02" C01/QFG474 2020-11-26-09.57.54.662000 400
01 "2020-11-26 10:11:02" C01/QFG494 2020-11-26-09.57.54.889000 1100
01 "2020-11-26 10:11:03" C01/QFG517 2020-11-26-10.01.11.303000 1100
01 "2020-11-26 10:11:03" C01/QFG520 2020-11-26-10.01.11.560000 1100
01 "2020-11-26 10:11:03" C01/QFG531A 2020-11-26-10.01.11.876000 400
01 "2020-11-26 10:11:03" C01/QFG537A 2020-11-26-10.01.12.108000 400
01 "2020-11-26 10:16:01" C01/QFG560 2020-11-26-10.04.28.346000 1100
01 "2020-11-26 10:21:01" C01/QAA798B 2020-11-26-10.11.01.452000 400
01 "2020-11-26 10:21:01" C01/QAX376B 2020-11-26-10.07.44.528000 1100
01 "2020-11-26 10:21:01" C01/QDL388A 2020-11-26-10.11.01.642000 1100
01 "2020-11-26 10:21:02" C01/QFG615B 2020-11-26-10.07.44.968000 400
01 "2020-11-26 10:21:02" C01/QFG618C 2020-11-26-10.07.45.168000 400
01 "2020-11-26 10:21:02" C01/QFG629 2020-11-26-10.07.45.447000 1100
01 "2020-11-26 10:21:02" C01/QFG649 2020-11-26-10.07.45.598000 1100
01 "2020-11-26 10:21:02" C01/QFG657A 2020-11-26-10.07.46.029000 400
01 "2020-11-26 10:21:02" C01/QFG687 2020-11-26-10.11.02.053000 1100
01 "2020-11-26 10:21:03" C01/QFG719A 2020-11-26-10.11.02.788000 400
01 "2020-11-26 10:21:03" C01/QFG733 2020-11-26-10.11.03.007000 1100
01 "2020-11-26 10:21:04" C01/QFG739A 2020-11-26-10.11.03.704000 400
01 "2020-11-26 10:21:04" C01/QFG739C 2020-11-26-10.11.03.776000 400
01 "2020-11-26 10:21:04" C01/QFG748 2020-11-26-10.11.04.044000 1100
01 "2020-11-26 10:21:04" C01/QFG749A 2020-11-26-10.11.04.365000 400
01 "2020-11-26 10:21:04" C01/QFG749C 2020-11-26-10.11.04.439000 400
01 "2020-11-26 10:26:02" C01/QAX952 2020-11-26-10.14.20.981000 400
01 "2020-11-26 10:26:02" C01/QDU335K 2020-11-26-10.14.21.203000 400
01 "2020-11-26 10:26:02" C01/QDZ701 2020-11-26-10.14.21.325000 400
01 "2020-11-26 10:26:03" C01/QEQ009B 2020-11-26-10.14.21.773000 400
01 "2020-11-26 10:26:03" C01/QEW266B 2020-11-26-10.14.22.038000 400
01 "2020-11-26 10:26:03" C01/QFG327A 2020-11-26-10.14.22.144000 400
01 "2020-11-26 10:26:04" C01/QFG773 2020-11-26-10.14.22.509000 1100
01 "2020-11-26 10:31:01" C01/QFG454 2020-11-26-10.17.39.580000 400
01 "2020-11-26 10:31:02" C01/QFG840 2020-11-26-10.17.40.306000 1100
01 "2020-11-26 10:31:02" C01/QFG848 2020-11-26-10.17.40.452000 400
01 "2020-11-26 10:31:04" C01/QFG882 2020-11-26-10.20.57.518000 1100
01 "2020-11-26 10:31:04" C01/QFG897 2020-11-26-10.20.57.907000 1100
01 "2020-11-26 10:31:04" C01/QFG910 2020-11-26-10.20.58.249000 1100
01 "2020-11-26 10:31:05" C01/QFG918 2020-11-26-10.20.58.614000 400
01 "2020-11-26 10:31:05" C01/QFG923 2020-11-26-10.20.58.824000 1100
01 "2020-11-26 10:36:03" C01/QFG618 2020-11-26-10.27.32.852000 400
01 "2020-11-26 10:36:03" C01/QFG763A 2020-11-26-10.27.33.100000 400
01 "2020-11-26 10:36:03" C01/QFG936A 2020-11-26-10.24.15.379000 400
01 "2020-11-26 10:36:04" C01/QFG972 2020-11-26-10.24.15.930000 400
01 "2020-11-26 10:36:04" C01/QFH004 2020-11-26-10.27.33.547000 1100
01 "2020-11-26 10:36:04" C01/QFH017 2020-11-26-10.27.33.905000 1100
01 "2020-11-26 10:36:04" C01/QFH039 2020-11-26-10.27.34.450000 1100
01 "2020-11-26 10:36:05" C01/QFH059 2020-11-26-10.27.35.014000 1100
01 "2020-11-26 10:41:00" C01/PWF788A 2020-11-26-10.30.50.510000 400
01 "2020-11-26 10:41:00" C01/PWF788C 2020-11-26-10.30.50.588000 400
01 "2020-11-26 10:41:01" C01/QFH071 2020-11-26-10.30.51.364000 1100
01 "2020-11-26 10:41:02" C01/QFH101 2020-11-26-10.30.52.232000 1100
01 "2020-11-26 10:45:00" C01/QFH084 2020-11-26-10.30.51.706000 400
01 "2020-11-26 10:51:00" C01/PZN133E 2020-11-26-10.34.07.981000 400
01 "2020-11-26 10:51:00" C01/QDY416 2020-11-26-10.34.08.452000 400
01 "2020-11-26 10:51:01" C01/QDY416B 2020-11-26-10.34.08.570000 400
01 "2020-11-26 10:51:01" C01/QFH132 2020-11-26-10.34.08.940000 400
01 "2020-11-26 10:51:01" C01/QDG805A 2020-11-26-10.37.25.075000 400
01 "2020-11-26 10:51:03" C01/QFH172A 2020-11-26-10.37.26.389000 400
01 "2020-11-26 10:51:03" C01/QFH217 2020-11-26-10.37.26.856000 1100
01 "2020-11-26 10:51:03" C01/QFH226 2020-11-26-10.40.43.843000 1100
01 "2020-11-26 10:56:01" C01/QFH286 2020-11-26-10.43.59.759000 1100
01 "2020-11-26 10:56:01" C01/QFH298A 2020-11-26-10.44.00.075000 400
01 "2020-11-26 10:56:01" C01/QFH300A 2020-11-26-10.44.00.198000 400
01 "2020-11-26 10:56:01" C01/QFH312 2020-11-26-10.44.00.497000 1100
01 "2020-11-26 11:01:01" C01/QEW877B 2020-11-26-10.47.16.902000 2000
01 "2020-11-26 11:01:01" C01/QFA805 2020-11-26-10.47.16.977000 2000
01 "2020-11-26 11:01:02" C01/QFB210A 2020-11-26-10.47.17.060000 2000
01 "2020-11-26 11:01:02" C01/QFH327 2020-11-26-10.47.17.381000 1100
01 "2020-11-26 11:01:02" C01/QFH338 2020-11-26-10.47.17.758000 1100
01 "2020-11-26 11:01:02" C01/QFH341 2020-11-26-10.47.18.034000 1100
01 "2020-11-26 11:01:02" C01/QFH349 2020-11-26-10.47.18.282000 400
01 "2020-11-26 11:06:02" C01/PMB702 2020-11-26-10.50.33.663000 2000
01 "2020-11-26 11:06:02" C01/QEK898A 2020-11-26-10.50.33.864000 400
01 "2020-11-26 11:06:03" C01/QFH369A 2020-11-26-10.50.34.345000 400
01 "2020-11-26 11:06:03" C01/QFH369C 2020-11-26-10.50.34.418000 400
01 "2020-11-26 11:06:03" C01/QFH387 2020-11-26-10.50.34.565000 400
01 "2020-11-26 11:06:04" C01/QFH401 2020-11-26-10.50.34.696000 4000
01 "2020-11-26 11:06:04" C01/QFH406A 2020-11-26-10.50.34.785000 400
